Probecard,Freq1,Freq2,PRR_record,Temp_coeff,Test_time,Power_supply,Propagation_delay,Rise_time,Fall_time,Resistance,Functional
PC03,9.83,12.02,1121,24.7,2.81,15.32,3.59,333,232,1.759,67.317
PC03,9.76,12.75,1121,24.8,2.74,16.14,4.1,333,233,1.71,65.874
PC03,16.09,17.31,1121,20.7,1.61,14.48,-0.25,235,134,1.674,164.617
PC03,10.85,13.93,1121,24.6,2.21,14.43,3.67,324,224,1.594,75.986
PC03,9.32,10.86,1121,26.2,3.44,15.68,5.26,369,268,1.896,30.973
PC03,14.72,15.76,1121,21.7,2.35,14.16,0.69,258,158,2.001,142.328
PC03,13.78,14.83,1121,22.9,2.45,14.07,1.61,277,176,1.733,122.187
PC03,10.14,11.83,1121,24.9,2.56,16.06,3.94,335,235,1.796,65.331
PC03,10.65,13.06,1121,24.4,2.88,14.6,3.08,322,223,1.817,76.885
PC03,16.48,16.87,1121,20.8,2.18,13.5,0,231,132,1.963,168.107
PC03,10.29,13.94,1121,23.9,2.38,15.51,2.63,308,208,1.801,91.501
PC03,8.72,11.51,1121,25.4,2.93,15.44,4.16,348,247,1.796,52.253
PC03,19.69,18.99,1121,18.6,1.27,12.77,-2.41,180,80,1.846,219.618
PC03,11.79,14.24,1121,23.9,2.69,14.76,2.85,307,208,1.656,92.592
PC03,11.71,13.66,1121,23.9,2.57,16.03,3.04,310,210,1.879,89.822
PC03,14.32,14.98,1121,22.3,2.41,14.65,0.83,268,168,1.907,132.083
PC03,14.37,17.15,1121,21.1,1.69,14.42,0.31,242,143,2.032,157.392
PC03,15.04,16.14,1121,21.3,2.29,14.39,0.22,245,147,1.868,153.974
PC03,8.19,10.33,1121,26.1,3.11,16.15,4.88,366,266,1.46,33.265
PC03,14.69,15.72,1121,22.1,1.92,13.89,0.8,262,162,1.833,137.731
PC03,15.79,16.86,1121,21.6,2.01,13.94,0.75,254,153,1.872,146.217
PC03,8.98,10.93,1121,25.6,2.92,15.99,5.05,356,256,1.676,43.725
PC03,13.59,14.84,1121,22.9,2.49,15.41,1.91,286,186,1.737,113.688
PC03,12.46,14.78,1121,23,2.44,16.13,1.94,292,191,1.713,107.924
PC03,5.24,9.33,1121,28,3.74,16.6,7.2,414,313,1.606,-14.64
PC03,12.27,14.53,1121,23.1,2.39,14.58,2.24,291,191,1.811,108.176
PC03,17.41,16.58,1121,20.9,1.74,14.08,0.05,230,129,1.923,170.082
PC03,11.9,13.71,1121,23.3,2.75,15.46,2.19,296,196,1.897,103.914
PC03,14.7,15.53,1121,21.7,2.09,14.6,0.86,256,157,1.864,142.733
PC03,11.93,14.18,1121,23.5,2.21,14.46,2.13,297,196,1.893,102.449
PC03,10.03,13.53,1121,24.7,2.53,15.86,3.91,332,233,2.01,66.971
PC03,14.14,15.43,1121,22.8,2.18,14.66,1.93,278,179,1.588,120.579
PC03,14.85,16.74,1121,21,2.1,14.19,0.05,242,142,1.729,157.594
PC03,10.11,13.37,1121,24.2,2.45,16.22,3.01,315,214,1.659,85.051
PC03,7.54,11.12,1121,26.8,3.07,16.87,5.91,377,278,1.761,22.04
PC03,15.65,15.81,1121,21.1,1.79,13.44,-0.09,239,139,1.835,160.008
PC03,4.9,10.72,1121,27.1,3.34,16.43,6.1,392,291,1.542,7.995
PC03,9.32,13.02,1121,24.5,2.53,15.01,3.6,324,226,1.831,74.464
PC03,11.01,13.83,1121,23.7,2.58,14.4,2.54,305,205,1.86,94.379
PC03,12.03,13.66,1121,24.3,2.77,16.48,3.36,317,217,1.726,82.264
PC03,9.53,13.05,1121,25.3,2.66,14.58,4.15,347,247,1.88,52.249
PC03,19.17,18.55,1121,18.3,0.98,11.75,-2.61,171,71,1.903,228.804
PC03,10.71,13.35,1121,24.3,2.5,15.42,3.18,321,221,1.712,78.575
PC03,16.11,17.11,1121,21.1,1.74,14.49,-0.27,236,135,2.094,164.441
PC03,14.92,15.86,1121,21.8,1.81,13.91,0.93,258,157,1.962,142.301
PC03,10.02,11.31,1121,25.5,2.98,15.74,4.46,349,249,1.7,50.837
PC03,11.95,14.17,1121,23.3,2.47,15,2.26,294,196,2.03,103.724
PC03,8.73,11.89,1121,25.8,3.16,16.47,4.65,353,253,1.519,46.185
PC03,12.34,14.3,1121,23.2,2.45,14.71,1.97,295,195,1.893,104.624
PC03,11.78,13.2,1121,24,2.93,15.42,3.17,312,211,1.627,87.992
PC03,9.45,10.37,1121,25.8,3.08,16.64,4.74,355,254,1.835,44.958
PC03,10.23,13.61,1121,24.1,2.36,14.15,3.19,317,216,1.732,82.789
PC03,10.85,12.32,1121,24.2,2.63,15.95,3.1,315,214,1.503,85.089
PC03,16.03,17.9,1121,20.3,1.71,13.19,-0.39,222,121,1.806,177.394
PC03,12.86,15.49,1121,23.1,2.87,15.26,1.79,288,187,1.808,111.383
PC03,8.07,12.12,1121,25.9,3.12,16.38,4.7,358,259,1.882,42.424
PC03,13.66,14.6,1121,22.2,2.17,13.9,0.98,269,169,1.927,131.233
PC03,11.83,14.23,1121,23.7,2.59,15.03,3,310,210,1.744,90.321
PC03,11.58,12.1,1121,24.2,2.92,14.5,3.08,321,221,1.813,78.923
PC03,11.51,13.32,1121,23.6,2.55,15.57,2.4,301,202,1.842,98.094
PC03,7.91,10.6,1121,26.3,3.22,16.55,5.01,366,265,1.761,34.106
PC03,9.12,12.09,1121,25.3,3.31,15.46,4.2,343,242,1.684,56.923
PC03,11.36,12.96,1121,24.5,2.57,14.97,3.82,324,224,1.801,75.199
PC03,10.73,13.4,1121,23.9,2.42,15.36,2.58,312,212,1.816,88.135
PC03,11.67,14.07,1121,23.7,2.53,14.45,2.68,307,207,1.944,92.705
PC03,7.51,11.32,1121,26.7,3.33,16.33,5.7,376,278,1.986,23.14
PC03,7.94,11.84,1121,26.3,3.09,16.22,4.96,368,269,1.836,30.807
PC03,5.41,9.44,1121,28.2,4.04,17.07,7.02,418,319,1.733,-18.489
PC03,11.57,13.88,1121,24,2.61,14.11,2.87,314,215,1.819,84.591
PC03,16.23,16.38,1121,20.8,1.63,14.82,-0.14,237,136,1.832,163.293
PC03,7.53,10.08,1121,27,2.91,17.6,5.86,388,288,1.64,11.818
PC03,13.43,14.74,1121,22.7,2.28,15.03,1.92,279,179,1.772,120.405
PC03,8.28,11.1,1121,25.6,2.85,16.27,4.31,347,247,1.911,51.733
PC03,13.11,14.39,1121,22.6,2.11,14.32,1.69,281,181,1.745,118.622
PC03,14.23,16.41,1121,21.2,1.46,14.09,0.37,243,143,1.92,156.356
PC03,10.11,12.64,1121,25,2.7,16.01,3.83,339,240,1.793,60.037
PC03,15.66,16.16,1121,21.1,1.45,13.18,-0.17,234,135,1.813,164.986
PC03,8.56,11.1,1121,25.7,3.25,15.42,4.55,355,255,1.617,44.668
PC03,11.28,12.22,1121,24.3,2.33,15.02,2.86,315,215,1.878,84.058
PC03,7.22,11.62,1121,26,3.21,16.47,5.31,366,265,1.855,34.766
PC03,9.45,12.82,1121,25.2,2.92,15.82,4.37,342,241,1.773,57.948
PC03,12.49,15.43,1121,22.4,2.13,14.37,1.6,271,173,1.973,127.126
PC03,9.98,12.87,1121,24.7,2.98,15.76,3.77,333,234,1.693,66.309
PC03,13.32,15.66,1121,22.1,2.38,14.26,1.1,266,165,1.806,133.887
PC03,5.37,10.18,1121,27.4,3.77,17.05,6.48,396,296,1.695,2.913
PC03,9.29,12.19,1121,25.3,2.73,16.14,4.06,343,243,1.933,56.121
PC03,10.55,12.83,1121,24.6,3.27,15.95,3.61,327,228,1.823,72.18
PC03,14.54,15.69,1121,21.3,1.77,14.17,0.19,248,149,1.75,151.546
PC03,6.3,10.62,1121,27.3,3.3,16.48,6.54,393,294,1.785,6.652
PC03,10.85,14.39,1121,22.9,2.43,15.19,2.07,293,192,1.716,107.011
PC03,9.36,12.28,1121,25,2.99,16.19,3.9,335,236,1.87,63.597
PC03,13.56,14.74,1121,22.4,2.39,13.83,1.88,275,175,1.81,124.222
PC03,13.08,14.89,1121,22.9,2.2,15.16,1.83,286,186,1.541,112.759
PC03,8.47,12.1,1121,25.4,2.99,16.1,4.58,347,248,1.904,52.237
PC03,10.35,13.58,1121,24.3,2.57,15,2.67,318,219,1.657,81.237
PC03,10.89,13.85,1121,24.4,2.85,15.72,3.3,320,221,1.72,79.147
PC03,13.52,14.43,1121,22.5,2.04,14.5,1.77,274,174,1.874,125.425
PC03,12.01,13.79,1121,23.2,2.33,14.74,2.4,293,193,1.986,106.169
PC03,13.63,14.39,1121,23.1,2.32,14.9,1.99,287,187,1.786,112.649
PC03,11.65,14.45,1121,23.9,2.82,14.92,2.53,309,209,2.005,90.429
PC03,15.47,17.1,1121,21,1.62,13.23,0.03,236,136,1.739,163.342
PC03,12.28,13.99,1121,23.3,2.53,14.56,2.78,295,195,1.969,103.638
PC03,9.01,12.42,1121,25.4,3.2,16.04,4.34,351,251,1.726,48.297
PC03,9.82,13.12,1121,24.7,2.67,15.26,3.9,329,230,1.983,70.135
PC03,11.54,13.95,1121,23.9,2.67,15.3,2.91,309,208,1.606,90.583
PC03,9.2,12.18,1121,25.5,2.96,16.34,5,350,249,1.789,50.044
PC03,15.99,16.78,1121,20.6,1.51,13.68,-0.59,227,126,1.854,172.476
PC03,21.84,19.64,1121,17.4,0.61,10.98,-3.59,145,45,1.878,254.708
PC03,7.2,10.31,1121,26.4,2.95,16.89,5.39,370,270,1.614,29.65
PC03,14.71,16.09,1121,21.8,2.1,13.72,0.65,258,158,1.925,141.533
PC03,16.25,16.78,1121,20.4,1.78,13.62,-0.87,221,122,1.935,178.058
PC03,14.25,15.44,1121,22.1,1.89,14.01,1.3,269,168,1.758,131.284
PC03,11.63,13.18,1121,23.8,2.87,14.9,2.54,311,211,1.902,87.688
PC03,8.72,12.48,1121,25.5,2.92,16.3,4.27,346,246,1.877,53.469
PC03,9.69,12.89,1121,24.7,2.92,15.46,3.85,330,230,1.86,70.232
PC03,12.39,14.8,1121,23.1,2.41,14.26,2.09,287,187,1.544,112.124
PC03,13.06,14.39,1121,22.3,1.91,14.7,1.27,268,168,1.641,131.385
PC03,9.59,12.31,1121,25.3,2.3,15.56,4.48,345,246,1.534,54.823
PC03,12.3,14.78,1121,23.3,2.51,14.56,2.23,293,193,1.966,105.595
PC03,6.55,10.6,1121,26.8,3.29,15.92,5.5,379,280,1.808,19.947
PC03,15.03,15.42,1121,21.6,1.81,13.96,0.43,250,151,1.702,149.119
PC03,7.2,10.75,1121,26.8,3.3,16.76,5.81,389,289,1.573,10.92
PC03,8.01,11.72,1121,26,2.94,16.63,5.24,363,263,1.703,37.123
PC03,9.17,12.84,1121,25.1,2.87,16.35,3.8,340,241,1.599,59.554
PC03,12.84,14.38,1121,22.9,2.34,14.38,1.83,278,179,1.811,121.498
PC03,13.17,15.53,1121,22.1,2.41,14.62,1.02,269,171,1.775,129.964
PC03,12.06,14,1121,23.3,2.21,14.65,2.61,299,199,1.779,100.154
PC03,10.05,11.91,1121,24.6,2.34,15.93,3.5,326,225,1.816,73.904
PC03,16.17,16.07,1121,20.9,1.91,12.73,-0.48,232,133,1.711,166.437
PC03,15.86,16.81,1121,20.8,1.8,13.08,0.1,230,129,1.782,169.76
PC03,16.48,17.35,1121,20.6,1.58,13.72,-0.51,225,124,1.783,175.262
PC03,17.02,16.42,1121,20.3,1.51,13.45,-0.16,222,122,1.634,176.994
PC03,7.42,10.38,1121,26.4,3.53,16.28,5.37,373,272,1.733,27.167
PC03,11.06,13.65,1121,24.1,2.63,15.72,3.07,312,213,1.727,87.289
PC03,9.15,11.97,1121,25.5,2.98,16.42,4.9,350,250,1.779,50.106
PC03,7.37,11.68,1121,26.3,3.48,16.6,5.09,370,270,1.614,29.169
PC03,15.44,16.53,1121,20.8,1.71,12.78,-0.06,234,133,1.838,165.886
PC03,10.36,13.42,1121,24.2,2.61,15.44,3.09,319,218,1.852,81.088
PC03,14.75,15.2,1121,22,2.18,14.38,0.78,260,160,2.082,139.287
PC03,13.06,14.22,1121,23.1,2.8,15.48,1.89,292,193,1.494,106.813
PC03,14.77,16.39,1121,21.1,1.86,13.39,-0.3,238,137,1.792,161.417
PC03,11.34,12.25,1121,24.3,2.44,15.58,3.53,320,221,1.944,78.491
PC03,10.63,14.18,1121,24.1,2.54,15.18,3.05,315,216,1.84,84.017
PC03,8.19,10.8,1121,26,3.42,16.15,4.79,359,258,1.754,41.14
PC03,17.44,18.08,1121,19.9,1.3,12.67,-1.11,210,110,1.734,189.801
PC03,12.71,14.7,1121,23.4,2.27,14.7,2.1,295,195,1.91,104.598
PC03,14.21,15.23,1121,21.7,1.55,13.89,0.58,256,156,1.884,143.977
PC03,12.4,13.92,1121,23.1,2.72,14.8,2.23,290,190,1.758,109.963
PC03,9.51,12.79,1121,25.3,2.93,15.32,3.99,343,244,1.807,56.092
PC03,15.57,16.39,1121,21.1,1.92,13.9,0.19,240,139,1.86,159.297
PC03,14.4,15.51,1121,22,2.38,14.22,1.17,260,161,1.797,139.109
PC03,8.22,11.59,1121,26.2,3.39,16.06,5.22,365,264,1.756,34.567
PC03,6.54,10.67,1121,26.8,3.5,16.92,5.8,380,280,1.602,19.415
PC03,7.15,10.98,1121,26.6,3.28,16.23,5.71,382,282,1.569,17.536
PC03,11.07,12.89,1121,23.6,2.85,14.72,2.8,306,206,1.795,93.894
PC03,13.28,14.93,1121,22,2.14,13.91,1.15,271,171,1.944,127.947
PC03,18.09,16.27,1121,20.5,1.69,13.24,-0.86,224,123,2.021,175.407
PC03,12.18,14.62,1121,22.9,2.28,14.38,1.24,284,183,2.029,116.519
PC03,11.08,13.38,1121,23.9,2.42,15.8,2.8,311,210,1.775,89.007
PC03,10.2,13.07,1121,24.7,2.63,15.4,3.72,331,231,1.958,68.253
PC03,10.37,14.26,1121,23.9,2.5,15.57,2.76,310,210,1.654,89.17
PC03,13.91,15.38,1121,22.1,2.23,14.22,0.98,263,162,1.784,136.743
PC03,13.05,13.86,1121,22.8,2.57,14.75,1.92,284,183,1.97,115.999
PC03,8.52,10.57,1121,26.9,3.23,16.68,5.51,380,280,1.644,20.322
PC03,10.69,12.94,1121,24.5,2.81,14.89,3.12,323,222,1.772,76.562
PC03,8.05,10.54,1121,26.6,2.93,16.33,5.43,374,274,1.667,24.996
PC03,13.69,15.93,1121,21.8,1.67,14.46,0.68,255,157,1.561,143.416
PC03,8.97,11.48,1121,26.1,3.16,16.5,4.96,362,262,2.04,37.665
PC03,13.35,14.94,1121,23,2.44,14.75,1.82,285,186,1.763,113.877
PC03,9.86,12.58,1121,25.2,2.88,15.91,3.99,336,236,1.768,63.341
PC03,7.83,11.36,1121,26.5,3.08,15.94,5.68,372,271,1.69,27.726
PC03,6.1,10.64,1121,27.1,3.71,17.03,6.04,392,291,1.691,8.226
PC03,19.52,18.04,1121,19.1,1.48,11.94,-2.1,191,90,1.773,209.946
PC03,10.8,14.06,1121,24,2.93,15.24,3.12,317,216,1.683,82.368
PC03,14.04,15.95,1121,22,2.06,13.7,0.96,262,163,1.893,136.69
PC03,13.47,14.47,1121,22.5,2.46,15.31,1.73,279,179,1.776,121.055
PC03,10.28,13.29,1121,25.2,3.03,15.55,4.28,338,239,1.802,61.05
PC03,8.71,12.18,1121,26,3.24,15.23,5.12,360,260,1.554,39.676
PC03,6.98,9.92,1121,27.2,3.68,17.17,6.3,392,293,1.664,6.565
PC03,12.36,14.08,1121,23.4,2.33,15.29,2.51,297,197,1.907,103.213
PC03,9.2,12.12,1121,25.5,2.73,15.51,4.41,350,249,1.686,50.038
PC03,15.35,16.5,1121,21.6,1.94,14.41,0.18,250,150,1.697,149.491
PC03,17.75,17.75,1121,19.9,1.62,12.32,-1.19,213,113,1.963,187.07
PC03,12.75,14.17,1121,22.7,2.15,13.93,1.6,278,178,1.824,121.187
PC03,8.88,11.33,1121,25.9,3.26,16.19,4.86,357,257,1.521,42.321
PC03,9.26,13.1,1121,25.2,3.11,15.48,4.08,342,242,1.986,57.462
PC03,17.86,17.51,1121,20.1,1.51,13.59,-1.32,215,115,1.985,184.548
PC03,13.32,15.2,1121,22.4,1.75,14.65,1.18,271,171,1.918,127.938
PC03,9.9,12.76,1121,24.7,2.79,15.32,3.7,332,233,1.539,67.26
PC03,13.42,15.24,1121,22.5,2.26,14.38,1.62,274,174,1.824,125.516
PC03,16.08,17.54,1121,20.7,1.88,14.3,-0.42,227,127,1.565,172.118
PC03,12.41,15.26,1121,23,1.96,14.64,1.95,287,186,1.664,113.344
PC03,8.86,12.02,1121,25.2,2.94,15.33,4.47,346,247,1.725,52.646
PC03,8.02,11.46,1121,26.1,3.08,16.41,5.21,364,264,1.733,35.933
PC03,11.39,13.27,1121,23.9,2.81,15.06,2.83,311,211,1.753,88.754
PC03,9.63,12.94,1121,24.9,2.6,16.18,3.62,332,232,1.894,67.475
PC03,16.55,16.54,1121,20.2,2.07,13.21,-0.5,217,118,1.907,182.542
PC03,8.17,11.44,1121,25.9,2.98,15.92,5.02,360,261,1.679,39.599
PC03,14.25,14.41,1121,22.3,2.47,14.51,1.38,269,169,1.913,131.243
PC03,7.39,9.7,1121,26.7,3.17,16.15,6.04,381,280,1.683,19.753
PC03,9.86,13.22,1121,25.1,3.05,16.23,4.15,340,241,1.702,59.39
PC03,11.2,12.99,1121,24.1,2.89,15.41,3.06,314,215,1.652,84.03
PC03,17.17,17.45,1121,19.9,1.75,14.2,-1.03,212,111,1.828,188.089
PC03,7.44,10.74,1121,26.6,2.89,17.25,5.74,380,281,1.71,18.293
PC03,13.23,15.52,1121,22.7,1.94,15.02,1.56,277,177,1.724,121.729
PC03,9.79,12.41,1121,25.2,2.95,15.37,4.39,339,239,1.786,60.635
PC03,12.63,13.71,1121,23.5,2.35,14.73,2.15,294,194,1.654,104.995
PC03,14.74,15.35,1121,22.2,1.87,14.4,0.96,266,166,1.74,133.941
PC03,15.81,16.88,1121,20.4,1.53,12.56,-0.67,222,123,1.755,176.757
PC03,17.13,16.75,1121,20.2,1.63,12.95,-0.81,221,121,2.081,178.627
PC03,12.61,14.82,1121,22.9,2.12,14.7,1.62,287,187,1.9,112.512
PC03,14.18,15.36,1121,22.1,2.05,14.84,0.96,267,168,1.763,132.438
PC03,4.78,8.84,1121,28.9,3.42,16.43,7.65,431,332,1.471,-32.285
PC03,14.48,14.91,1121,21.6,2.12,13.52,0.78,256,156,1.76,142.675
PC03,13.12,14.66,1121,23.4,2.5,13.94,2.26,299,198,1.844,101.077
PC03,9.69,11.89,1121,24.7,2.74,15.13,3.7,329,228,1.727,71.413
PC03,13.64,15.33,1121,22.1,2.25,13.92,1.37,263,163,1.557,135.745
PC03,11.38,13.69,1121,23.7,2.45,14.92,2.84,312,211,1.885,87.587
PC03,4.51,9.94,1121,28.5,3.76,18.02,7.79,422,321,1.871,-21.803
PC03,9.56,12.37,1121,25.3,3.21,16.32,4.29,347,248,1.867,52.02
PC03,11.26,13.34,1121,23.7,2.07,14.48,2.34,299,198,1.728,100.57
PC03,11.16,12.45,1121,24.8,2.72,15.3,3.65,328,228,1.671,71.929
PC03,8.58,10.82,1121,26,2.87,16.36,4.97,362,262,1.668,38.069
PC03,20.91,20.11,1121,17.4,0.76,12.09,-3.51,147,47,1.878,252.757
PC03,10.58,12.98,1121,24.7,2.74,15.73,3.58,327,227,1.708,72.718
PC03,9.75,13.21,1121,25.1,2.83,15.6,4.05,341,242,1.708,58.392
PC03,8.7,11.38,1121,25.3,3.21,16.27,4.28,348,248,1.772,51.515
PC03,8.51,12.9,1121,25.4,2.97,16.51,4.07,347,247,1.83,52.653
PC03,6.01,10.12,1121,27.3,3.6,17.44,6.07,396,296,1.579,3.313
PC03,11.87,13.69,1121,23.5,2.97,14.86,2.57,301,202,1.585,97.9
PC03,14.92,16.69,1121,22,1.81,14.31,0.89,258,157,1.896,141.485
PC03,15.22,15.34,1121,21.8,2.15,14.41,1.12,258,157,2.114,141.473
PC03,13.87,15.69,1121,22.3,2.33,13.89,1.35,269,169,1.749,130.589
PC03,15.74,15.66,1121,21,1.43,13.86,0.19,238,137,1.799,161.911
PC03,10.52,13.2,1121,24.2,2.7,15.24,3.81,316,217,1.899,82.089
PC03,14.13,16.19,1121,21.6,1.62,14.52,0.06,251,152,1.805,148.283
PC03,6.75,11.34,1121,26.6,3.27,17.15,5.44,377,277,1.614,22.493
PC03,9.88,12.43,1121,25.2,2.96,15.89,4.36,341,241,1.498,58.894
PC03,12.86,14.63,1121,23,2.35,14.12,2.34,289,189,1.76,111.232
PC03,5.91,11.04,1121,26.5,3.16,16.04,5.56,379,279,1.745,20.197
PC03,10.02,11.96,1121,24.6,2.64,15.34,3.76,329,231,1.755,69.437
PC03,17.62,17.52,1121,19.9,1.79,13.84,-1.02,208,109,1.845,190.899
PC03,13.28,14.26,1121,22.4,1.95,14.84,2.17,277,176,2.108,122.565
PC03,8.78,11.96,1121,25.7,2.98,17.27,4.35,352,252,1.88,47.435
PC03,12.65,14.11,1121,23.2,2.45,14.81,2.1,288,188,1.728,110.301
PC03,11.83,14.4,1121,24.1,2.66,15.36,2.63,311,212,1.722,88.894
PC03,11.15,12.85,1121,24.6,2.85,15.72,3.27,326,226,2.007,73.263
PC03,9.99,11.59,1121,25,2.9,16.03,3.99,337,237,1.627,62.014
PC03,7.31,10.06,1121,26.9,2.89,17.26,5.9,384,283,1.874,15.041
PC03,14.69,15.77,1121,22,2.28,13.81,0.51,258,158,1.77,140.915
PC03,16.85,16.85,1121,20.7,1.88,13.97,-0.47,227,127,1.817,172.077
PC03,12.52,13.92,1121,23.2,2.09,15.08,2.54,294,192,1.7,105.716
PC03,15.96,16.58,1121,20.9,1.55,13.6,-0.4,234,132,2.033,166.325
PC03,8.32,11.96,1121,25.6,2.96,16,4.42,349,249,1.625,50.614
PC03,11.13,13.39,1121,24.7,2.84,15.24,3.54,321,221,1.812,78.816
PC03,12.52,14.34,1121,22.5,2.33,14.07,1.65,281,181,1.858,118.761
PC03,16.11,16.01,1121,21.3,1.9,13.49,0.09,244,142,1.788,157.102
PC03,13.94,14.95,1121,22.6,2.71,14.03,1.5,272,172,1.721,127.349
PC03,12.1,14.77,1121,23.2,2.17,15.04,2.26,289,190,1.777,109.949
PC03,9.07,12.45,1121,25.1,2.52,15.74,3.94,337,236,1.849,63.226
PC03,12.79,16.27,1121,22.5,2.41,14.48,1.4,273,172,1.711,126.896
PC03,11.6,13.96,1121,23.6,2.52,15.06,2.59,307,206,1.709,92.57
PC03,10.9,13.38,1121,24.1,2.2,15.52,3.24,317,217,1.871,82.681
PC03,10.32,12.9,1121,24.1,2.35,15.08,2.99,314,213,1.662,87.289
PC03,9.69,12.29,1121,25.4,3.24,15.69,4.15,345,245,1.852,54.372
PC03,13.28,14.12,1121,22.5,2.45,14.19,1.65,277,177,1.818,122.383
PC03,10.99,13.99,1121,23.7,2.57,15.48,2.95,307,207,1.737,92.424
PC03,15.56,16.83,1121,21.1,2,14.39,-0.19,235,134,1.742,165.321
PC03,9.04,11.69,1121,25.3,3.11,15.11,4.35,346,245,1.612,53.504
PC03,22.98,20.96,1121,16.3,0.75,11.27,-4.58,124,24,2.074,275.937
PC03,10.5,12.93,1121,24.4,2.47,14.83,3.29,321,221,1.668,78.695
PC03,11.52,12.49,1121,24.3,2.45,15.27,3.15,319,218,1.747,80.651
PC03,14.39,14.97,1121,22.4,2.09,14.82,1.16,271,171,1.788,128.478
PC03,9.01,10.99,1121,25.7,2.97,17.03,4.25,353,253,1.725,46.156
PC03,14.25,15.64,1121,21.7,1.85,14.52,0.84,253,153,1.667,145.526
PC03,8.93,12.32,1121,25.3,2.65,16.42,4.29,342,243,1.855,56.614
PC03,10.81,13.4,1121,24.3,2.73,14.54,2.94,319,218,1.918,81.147
PC03,12.78,13.63,1121,23.2,2.02,15.25,1.96,289,189,1.949,109.998
PC03,11.9,14.43,1121,23.1,2.31,14.4,2.37,292,191,1.789,107.547
PC03,12.19,13.9,1121,23.6,2.29,14.98,2.69,302,202,1.95,97.513
PC03,7.95,10.98,1121,26.3,3.22,15.2,5.34,374,274,1.549,25.909
PC03,14.92,16.69,1121,21.6,1.83,13.61,0.67,251,151,1.878,148.015
PC03,11.2,12.93,1121,24.1,2.72,15.64,2.82,311,210,1.777,88.371
PC03,18.03,17.85,1121,19.5,1.37,12.66,-1.77,198,97,1.928,201.522
PC03,11.03,12.95,1121,23.9,2.9,15.37,3.07,307,206,1.862,92.523
PC03,16.58,17.24,1121,20.5,1.74,12.76,-0.2,225,125,1.914,174.3
PC03,16.08,16,1121,21.1,2.17,14.3,0.03,238,137,1.904,161.073
PC03,12.74,14.58,1121,22.7,2.35,14.79,1.69,279,180,1.83,119.32
PC03,16.21,16.95,1121,20.8,1.83,12.95,-0.17,231,130,1.696,168.732
PC03,12.03,13.65,1121,24,2.84,16.08,3.2,313,213,1.73,85.899
PC03,12.27,14.8,1121,23.3,2.56,16.34,1.93,295,195,1.763,105.376
PC03,9.43,11.61,1121,25.5,2.86,16.3,4.59,350,249,1.67,50.077
PC03,13.6,15.03,1121,23,2.14,15.24,1.55,285,186,2.059,113.322
PC03,9.11,12.66,1121,25.3,2.4,16.16,4.08,345,244,1.714,55.585
PC03,4.7,9.49,1121,27.9,3.17,17.08,6.97,408,308,1.863,-8.777
PC03,11.63,13.7,1121,23.8,2.65,16.22,2.86,312,212,1.687,87.506
PC03,12.41,14.21,1121,23.5,2.25,14.41,2.6,299,198,1.869,100.863
PC03,12.36,14.61,1121,23.2,2.38,14.54,1.88,290,190,1.915,109.298
PC03,12.07,14.44,1121,23.3,2.32,14.65,2.02,294,194,1.75,105.867
PC03,13.22,15.93,1121,21.8,2.23,14.45,0.85,259,160,1.79,141.095
PC03,12.04,14.75,1121,23.5,2.44,14.76,2.57,296,197,1.779,102.829
PC03,7.44,11.74,1121,26.6,3.25,16.13,5.74,375,274,1.582,24.626
PC03,13.6,14.11,1121,22.8,2.56,14.49,2.01,281,182,1.681,118.091
PC03,8.66,11.76,1121,25.4,3.01,15.84,4.25,354,255,1.511,45.049
PC03,11.63,14.41,1121,23.1,2.17,14.52,2.24,294,194,1.683,105.753
PC03,15.58,16.22,1121,21.1,2.17,13.12,0.01,239,139,1.518,160.689
PC03,14.89,16.92,1121,22.1,2.08,14.32,0.51,260,161,1.723,139.4
PC03,10.99,12.6,1121,24.5,2.68,15.43,3.8,326,226,1.764,72.899
PC03,17.55,18.38,1121,20.1,1.84,13.22,-0.93,216,116,1.888,184.03
PC03,14.33,14.69,1121,22.4,2.31,15.31,1.42,273,173,1.974,126.939
PC03,13.68,14.76,1121,22.5,2.04,14.71,1.41,274,175,1.939,125.565
PC03,12.42,14.28,1121,23,2.53,14.68,1.97,289,188,1.989,111.028
PC03,11.94,13.21,1121,23.7,2.85,15.61,2.82,307,207,2.043,92.706
PC03,7.29,11.4,1121,26.4,2.83,16.02,5.46,370,270,1.739,29.987
PC03,12.1,13.09,1121,23.3,2.39,14.53,2.59,302,202,1.795,98.384
PC03,11.07,12.49,1121,24.5,2.75,16.67,3.09,324,224,1.67,75.681
PC03,14.31,15.87,1121,21.9,1.94,14.24,0.81,261,161,1.744,138.858
PC03,6.86,10.58,1121,26.6,3.27,17.18,5.66,375,275,1.978,24.023
PC03,13.54,14.59,1121,23.4,2.17,14.34,1.8,291,191,1.87,108.757
PC03,19.45,19.11,1121,18.3,1.05,12.37,-3.03,169,68,1.801,230.856
PC03,11.98,14.12,1121,23.4,2.23,15.2,2.21,297,197,1.659,102.125
PC03,16.75,17.42,1121,20.5,1.61,13.43,-0.89,220,121,1.934,179.248
PC03,9.4,12.23,1121,24.6,2.34,15.43,3.4,328,228,1.57,70.864
PC03,14.47,14.69,1121,21.8,1.89,14.08,0.77,253,153,1.812,146.625
